title,description,creator,source,publisher,date,contributor,language,rights,relation,format,type1,identifier,coverage,zotero_genre,zotero_distributor,zotero_director,z_performer,zotero_episode_number,zotero_language,zotero_network,zotero_audio_recording_format,zotero_label,zotero_running_time,zotero_num_pages,zotero_place,zotero_publisher,zotero_issn,zotero_isbn,zotero_issue,zotero_publication_title,z_url,zotero_volume,zotero_short_title,z_ref,type2,files,tags,collection
"The Quaint Canadians of New England Towns; Among the Young Girls Fine Dress Is a Mania. All Their Lives the Women Work Hard, but the Native Tongue and Religion Are Not Allowed to be Forgotten.","Descriptive, ethnographic New York Times feature article on ""French-Canadian women"" from youth to old age in New England. The author considers the Franco-American working woman a peculiarly American character, and the French-Canadian American mother an inevitable barrier to assimilation.","Wiggin, P.G.",,,1901 December 15,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","1850-1901, New England",,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9905E2DA173BE733A25756C1A9649D946097D6CF&amp;scp=5&amp;sq=%22french-canadian%22+%22new+england&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9905E2DA173BE733A25756C1A9649D946097D6CF&amp;scp=5&amp;sq=%22french-canadian%22+%22new+england&amp;st=p</a> (full text available here)</div>",,,,,,Acculturation and Assimilation;Bar Harbor ME;Family;Gender and Sexuality;Labor History;Merrimack River Valley;Mills and Mill Work;New England;Newport RI,Newspaper & Magazine Articles | Articles de journaux et de magazines
The Newcomer: Party for Suzanne. By Cecile Pepin Edwards. Illustrated by Jane Costle. 191 pp. Abingdon-Cokesbury. $2.50. For Ages 8 to 12.,"A review of the 1952 children's book, ""Party for Suzanne,"" written by Cecile Pepin Edwards and illustrated by Jane Costle. Edwards and Costle attempted to create a book that talks about a French-Canadian child's experience in a New England public school.","Gross, Sarah Chokla",,,1952 September 14,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","1950s, New England",,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://select.nytimes.com/gst/abstract.html?res=F70817FB355E107A93C6A81782D85F468585F9&amp;scp=4&amp;sq=%22french-canadian%22+%22new+england&amp;st=p"">http://select.nytimes.com/gst/abstract.html?res=F70817FB355E107A93C6A81782D85F468585F9&amp;scp=4&amp;sq=%22french-canadian%22+%22new+england&amp;st=p</a> (preview and option to order available here)</div>",,,,,,Children's Literature;Criticism and Review;Education;Ethnicity and Collective Identity;Fall River MA;New England;Youth,Newspaper & Magazine Articles | Articles de journaux et de magazines
French Canadian Catholics,Very brief article about the number of French-Canadian Catholics in the United States and their representation in the American Church hierarchy.,New York Times,,,1889 January 22,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","1880s, United States",,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9407E3D71330E633A25751C2A9679C94689FD7CF&amp;scp=3&amp;sq=%22french-canadian%22+%22new+england&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9407E3D71330E633A25751C2A9679C94689FD7CF&amp;scp=3&amp;sq=%22french-canadian%22+%22new+england&amp;st=p</a> (full text available here)</div>",,,,,,Demography;Montréal QC;New England;Québec;Religion,Newspaper & Magazine Articles | Articles de journaux et de magazines
Canadians in New England,"1885 editorial that begins with the appointment of a French-Canadian priest to a Fall River, Massachusetts, Catholic parish only after parishioners appealed to the Archbishop to overturn the diocesan bishop's Irish appointment. Devolves into a tirade against the French-Canadian immigrant population.",New York Times,,,1885 September 23,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>",,,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/gst/abstract.html?res=9D0CEFDA153FE533A25750C2A96F9C94649FD7CF&amp;scp=3&amp;sq=editorial%3B+september+23%2C+1885&amp;st=p"">http://query.nytimes.com/gst/abstract.html?res=9D0CEFDA153FE533A25750C2A96F9C94649FD7CF&amp;scp=3&amp;sq=editorial%3B+september+23%2C+1885&amp;st=p</a> (full text available here)</div>",,,,,,Ethnicity and Collective Identity;Fall River MA;Holyoke MA;Labor History;Mills and Mill Work;New England;Religion,Newspaper & Magazine Articles | Articles de journaux et de magazines
Sad chapter in the story of French in America,"A sympathetic review of the anthology, ""Voyages: A Franco-American Reader"" (Gardiner, Maine: Tilbury House, 2007). Discusses a few of the entries and their importance to the whole of American Studies.","Laberge, Yves",,,2008 November 3,,English,,,,Magazine Article,"<a href=""http://www.worldcat.org/oclc/61569585"">61569585</a>",,,,,,,,,,,,,,,,,Online (l'internet),University Affairs/Affaires universitaires,"<div class=""element-text""><a href=""http://www.universityaffairs.ca/sad-chapter-in-the-story-of-french-in-america.aspx"">http://www.universityaffairs.ca/sad-chapter-in-the-story-of-french-in-america.aspx</a> (full text available here)</div>",,,,,,Biddeford ME;Criticism and Review;Ethnicity and Collective Identity;Lewiston ME;Maine;New England;Québec,Newspaper & Magazine Articles | Articles de journaux et de magazines
The French of New England Are Getting Nearly Speechless,"From a separate article written by Robert C. Carroll: ""A recent New York Times article, written by a Franco-American reporter, E. J. Dionne, Jr., cites uncontestable opinion as well as social research testifying to the obvious decline in the use of French outside the home in New England. While the young people may have lost or may never have acquired French as a household language, many still understand it; and growing numbers, acknowledging it as a cultural tool, want it back. Dionne does not explain in his article, however, that the loss of spoken French is not only the sign of assimilation but more precisely the result of the relatively recent assimilation induced by the decline of the parochial school system that gave instruction in the language of the home.""","Dionne, E.J., Jr.",,,1979 November 25,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","1970s, New England",,,,,,,,,,,,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://select.nytimes.com/gst/abstract.html?res=FB081EFE3D5F12728DDDAC0A94D9415B898BF1D3"">http://select.nytimes.com/gst/abstract.html?res=FB081EFE3D5F12728DDDAC0A94D9415B898BF1D3</a></div>",,,,,,Acculturation and Assimilation;Education;Language and Linguistics;New England,Newspaper & Magazine Articles | Articles de journaux et de magazines
The French Canadians,"1889 article on the French-Canadian immigration phenomenon in the United States and the need for rapid Americanization. Author argues that French Canadians do not appear to be assimilating as well as they should. Article refers to the political and economic positions that together must be taken to facilitate the safest growth of an immigrant America while, at the same time, preventing the persecution of the newcomers.",New York Times,,,1889 July 5,,,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>","1880s, United States",,,,,,,,,,,1,"New York, New York",,,,,New York Times,"<div class=""element-text""><a href=""http://query.nytimes.com/mem/archive-free/pdf?res=9E01E4DE143AEF33A25756C0A9619C94689FD7CF"">http://query.nytimes.com/mem/archive-free/pdf?res=9E01E4DE143AEF33A25756C0A9619C94689FD7CF</a> (full text available here)</div>",,,,,,Acculturation and Assimilation;Business and Economics;Emigration and Immigration;Ethnicity and Collective Identity;Labor History;Mills and Mill Work,Newspaper & Magazine Articles | Articles de journaux et de magazines
Class dramatizes the Franco-Mainer experience,Bowdoin College senior seminar in the French language culminates in a documentary film and a theatrical piece. Students used information learned through over 60 hours of interviews with local Francos.,"Peterson, Lisa",,,2004 May 7,,,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/54828382"">54828382</a>","2004, Brunswick, Maine",,,,,,English,,,,,,"Brunswick, Maine",,,,,The Bowdoin Orient,"<div class=""element-text""><a href=""http://orient.bowdoin.edu/orient/article.php?date=2004-05-07&amp;section=4&amp;id=9"">http://orient.bowdoin.edu/orient/article.php?date=2004-05-07&amp;section=4&amp;id=9</a> (full text available here)</div>",CXXXIII,,,,,Acculturation and Assimilation;Education;Family;Film and Television;Language and Linguistics;Performing Arts;Personal History: Biography and Oral History,Newspaper & Magazine Articles | Articles de journaux et de magazines
"Long-Scorned in Maine, French Has Renaissance",2006 New York Times article on the particular history of French language in Maine and more recent attempts of many - including the founders of a Freeport elementary school - to revive it after a prolonged suppression.,"Belluck, Pam",,,2006 June 4,,English,,,Newspaper Article,Newspaper Article,,"2006, Maine",,,,,,,,,,,,"South Freeport, Maine",,0362-4331,,,New York Times,"<div class=""element-text""><a href=""http://www.nytimes.com/2006/06/04/us/04french.html?scp=1&amp;sq=&amp;st=nyt"">http://www.nytimes.com/2006/06/04/us/04french.html?scp=1&amp;sq=&amp;st=nyt</a> <br/><br/> <a href=""http://www.letstalklanguageschool.org/files/French_in_Maine-NYT.pdf"">http://www.letstalklanguageschool.org/files/French_in_Maine-NYT.pdf</a></div>",,,,,,Education;Freeport ME;Frenchville ME;Government and Politics;Language and Linguistics;Lewiston ME;Madawaska ME;Maine;Old Orchard Beach ME;Old Town ME;South Freeport ME;South Portland ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
"Emigration: A Franco-American Experience (or, du Québec aè la Nouvelle-Angleterre)","Numéro du Magazine OVO de Montréal - une revue de la photographie - dédié aux Franco-américains dans le New Hampshire, et les phénomiènes de l'immigration canadienne française et américaine du travail au 20ième siiècle. Photos de 1895 à  1982.  Issue of Montreal's Ovo Magazine - a periodical in photography - dedicated to Franco Americans in New Hampshire, and to the phenomena of French-Canadian American immigration and work in the 20th century. Photographs from 1895 to 1982.",Le Magazine OVO;OVO Magazine,,,1982,,Français et English,,,,Magazine Article,"<a href=""http://www.worldcat.org/oclc/11474336"">11474336</a>",1895-1982; New Hampshire,,,,,,,,,,,,,,0704-9153,,46,Le Magazine OVO (Ovo Magazine),,12,,,,https://francolibrary.com/archive/files/a6c39cdec6e295a5bad4933961e1efe0.jpg,Art and Architecture;Emigration and Immigration;New England;New Hampshire;Québec,Newspaper & Magazine Articles | Articles de journaux et de magazines
Les 50 ans d'On the Road - Kerouac voulait écrire en français,"Du Devoir: ""Alors qu'on célièbre le 50e anniversaire de la parution d''On the Road,' la découverte de manuscrits inédits à  New York par Le Devoir montre que l'écrivain souhaitait écrire en français et qu'il avait même commencé son roman le plus connu dans sa langue maternelle!""","Anctil, Gabriel",,,2007 septembre 5,,,,,,Magazine Article,"<a href=""http://www.worldcat.org/oclc/18514599"">18514599</a>",,,,,,,,,,,,,,,,,,Le Devoir,"<div class=""element-text""><a href=""http://www.ledevoir.com/2007/09/05/155613.html"">http://www.ledevoir.com/2007/09/05/155613.html</a> (le texte en plein)</div>",,,,,https://francolibrary.com/archive/files/aec4090ce69223d5d8f2f91ce140af75.jpg,Criticism and Review;Essay;Fiction and Literature;Language and Linguistics;Lowell MA;Mexico;New England;New York NY;Québec,Newspaper & Magazine Articles | Articles de journaux et de magazines
G Is for Grief,"New York Times review of Providence-born writer David Plante's recent novel, ""ABC.""","Deb, Siddhartha",,,2007 September 2,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1760220"">1760220</a>",,,,,,,,,,,,,,,0362-4331,,,New York Times,"<div class=""element-text""><a href=""http://www.nytimes.com/2007/09/02/books/review/deb-t.html"">http://www.nytimes.com/2007/09/02/books/review/deb-t.html</a></div>",,,,,,Criticism and Review;Fiction and Literature,Newspaper & Magazine Articles | Articles de journaux et de magazines
'Beast' nostalgic for Quebec roots,"Article subtitled, ""This first novel describes the attempt of a Franco-American to find out who he is."" A review of the 1984 novel ""The Questing Beast"" and a brief biographical sketch of its author, Richard Hébert.","Black, Barbara ",,,1984 April 20,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/60623870"">60623870</a>","1984, Montréal, Québec",,,,,,,,,,,,"Montréal, Québec",,0839-3257,,,The Gazette,"<div class=""element-text""><a href=""http://www.montrealgazette.com/"">http://www.montrealgazette.com/</a></div>",,,,,https://francolibrary.com/archive/files/9449fdce7d1efe222926b9d93a46f5d6.png,Criticism and Review;Ethnicity and Collective Identity;Fiction and Literature;Montréal QC;Personal History: Biography and Oral History,Newspaper & Magazine Articles | Articles de journaux et de magazines
Kerouac in Black and White,"An essay in exploration of Jack Kerouac's French-Canadianness in twentieth-century America. How digging into this particular ethnicity, time, and place shapes how one considers Kerouac's late-life ideas about race, his relationship with religion, or the stylings of his writing. Blaise considers Kerouac alongside other fiction writers (William Faulkner, Theodore Dreiser, William Saroyan, Thomas Wolfe)  that, to Blaise, have engaged their fiction in similar conversations with both sentimentality and American diversity. From the author of ""I Had a Father: A Post-Modern Autobiography"" and ""Lunar Attractions."" Also published in ""Selected Essays"" by Clark Blaise (Emeryville, Ontario: Biblioasis, 2008).","Blaise, Clark",,,2008 Spring/Summer,,English,,,Online,Magazine Article,"<a href=""http://www.worldcat.org/oclc/224383030"">224383030</a>;<a href=""http://www.worldcat.org/oclc/20687109"">20687109</a>;<a href=""http://www.worldcat.org/oclc/221160672"">221160672</a>","20th century, United States, Quebec",,,,,,,,,,,,,,1047-4056,,,,"<div class=""element-text""><a href=""http://www.ishmaelreedpub.com/articles/blaise1.html"">http://www.ishmaelreedpub.com/articles/blaise1.html</a> (full text available here)</div>",,,,,,Canada;Criticism and Review;Ethnicity and Collective Identity;Fiction and Literature;Gender and Sexuality;Government and Politics;Louisiana;New England;Personal History: Biography and Oral History;Québec;United States;Violence,Newspaper & Magazine Articles | Articles de journaux et de magazines
