,title,description,creator,source,publisher,date,contributor,language,rights,relation,format,type1,identifier,coverage,zotero_genre,zotero_distributor,zotero_director,z_performer,zotero_episode_number,zotero_language,zotero_network,zotero_audio_recording_format,zotero_label,zotero_running_time,zotero_num_pages,zotero_place,zotero_publisher,zotero_issn,zotero_isbn,zotero_issue,zotero_publication_title,z_url,zotero_volume,zotero_short_title,z_ref,type2,files,tags
2163,Three Architects of Early New Hampshire Mill Towns,"Article describing the architectural history of Nashua, New Hampshire and its surroundings, once thought to belong largely to the work of Asher Benjamin (agent of the Nashua Manufacturing Company) in the nineteenth century. Benjamin's contemporaries - Samuel Shepherd and John D. Kimball - and their little-investigated yet significant impact on landscapes often attributed to Benjamin. The relationships between these three artists and constructors in the nineteenth century, and a call for further research into their specific architectural influences.","Candee, Richard M.",,,1971-05-00,,en,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/2392510"">2392510</a>;<a href=""http://www.worldcat.org/oclc/53398373"">53398373</a>","19th century; Nashua and Machester, New Hampshire",,,,,,,,,,,,,,0037-9808; 2326-6775,,2,Journal of the Society of Architectural Historians,http://www.sah.org/,30,,,,https://francolibrary.com/archive/files/30733f21b781b5ba0e191a309073a7d5.jpg,Bedford NH;Boston MA;Manchester NH;Mills and Mill Work;Nashua NH;Nonfiction;Nonfiction -- Art and Architecture;Nonfiction -- History -- Economic and Industrial;Somersworth NH
2164,Kerouac : l'Ècriture comme errance,"Oeuvre critique biographique et littÈraire sur le style d'Ècriture de Jack Kerouac. En deux parties: ""VIVRE,"" ou les espaces de la vie physicale, personelle, solitaire, etc., dont les oeuvres Kerouackians sont nÈes; et ""√É‚Ä∞CRIRE,"" ou KÈrouac comme personnage, auteur, figure littÈraire amÈricain au milieu d'une culture littÈraire nationale, marginale, et nord-amÈricaine.","Moisan, ClÈment",,Hurtubise,2010,,fr,,,,Book,"<a href=""http://www.worldcat.org/oclc/480935225"">480935225</a>",20th century; √É‚Ä∞tats-Unis; QuÈbec,,,,,,fr,,,,,149,"MontrÈal, QuÈbec",Hurtubise,,9.7829E+12,,,Kerouac: l'Ècriture comme errance... sur Google Books,,,,,https://francolibrary.com/archive/files/e5cc87c4cb0ffe1fcfaa1fb31dd975c5.jpg,Literary Works;Literary Works -- Criticism and History;Lowell MA;Merrimack River Valley;New York NY;San Francisco CA
2165,Disobedient Ancestors,"Personal and historical essay weaving a son's reflections on his QuÈbec-born, rebellious, itinerant father through the changing shape of Catholicism in New France, Lower Canada, and QuÈbec into the 21st century. The persistent grip of a longtime North American family's roots. His father's formative youth and later hatred of clergy, their tenuous relationship, the power of cultural narrative, and the shapes that one's departing quests from them can take.","BÈchard, Deni Y.",Full text,,2009-spr/sum,,en,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/52243319"">52243319</a>;<a href=""http://www.worldcat.org/oclc/1774962"">1774962</a>",16th century-21st century; QuÈbec; Canada; United States; North America,,,,,,,,,,,,,,1550-2465; 0017-8047,,3-Feb,Harvard Divinity Bulletin,http://www.hds.harvard.edu/news-events/harvard-divinity-bulletin/articles/disobedient-ancestors,37,,,,https://francolibrary.com/archive/files/fb1a01dbdd6747d92c1ecd92a6f9abd6.jpg,Alcohol and Drugs;British Columbia;California;Death and Disaster;Family;Nonfiction -- French in North America;Nonfiction -- Government and Politics;Nonfiction -- History -- Religion;North America;Personal History: Biography and Oral History;QuÈbec;Violence
2166,Vandal Love,"Novel tracing a century of QuÈbec's HervÈ family in the United States and Canada, and the genetic conditions that have turned its offspring ""alternately [into] brutes or runts"" (4). Jude the emigrant boxer in 1960s Georgia and Louisiana, and Isa, his abandoned daughter, into Virginia and Maine. Georgianne and the runt orphaned grandchild, FranÁois, from QuÈbec across the Canadian provinces in the middle 20th century; Harvey, his son, and the parental separation that removes one from the other. Harvey's personal spiritual quest across the American Southwest. The tragedy and genealogical loops that unify the characters and their movements through time across North America.","BÈchard, Deni Y.",Preview,Milkweed Editions,"2012 (2006, Canada edition)",,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/758646813"">758646813</a>",20th century; QuÈbec; Canada; United States,,,,,,en,,,,,339,"Minneapolis, Minnesota",Milkweed Editions (originally published by Doubleday),,9781571310910  1571310916,,,http://dybechard.com/,,,,,https://francolibrary.com/archive/files/5e23fd96772cb97f64ade394cf96e3da.jpg,Alberta;Alcohol and Drugs;British Columbia;Family;Georgia;Immigration;Lewiston ME;Literary Works;Literary Works -- Fiction;Louisiana;Maine;Manitoba;Montre√å¬Åal QC;New England;New Jersey;New Mexico;Ontario;QuÈbec;Saskatchewan;Vancouver BC;Violence;Virginia
2167,L'identitÈ de l'immigrant quÈbÈcois en Nouvelle-Angleterre : le rapport Wright de 1882,"Un portrait historique de la rÈponse publique au rapport inf√É¬¢me Ècrit par Carrol Wright et du Bureau of Labor Statistics du Massachusetts, 1881, dans le contexte de l'immigration canadienne-franÁaise classe ouvriiËre, de la communautÈ, et de l'identitÈ. Des renseignements biographiques sur Carroll Wright. ActivitÈ journalistique dans les communautÈs franco amÈricaines, en particulier autour de l'√Ö‚Äúuvre de Ferdinand Gagnon et Hugo A. Dubuque, √É¬† l'Èpoque. RÈactions au rapport 1881 comme ÈlÈments significatifs au notre comprÈhension de l'identitÈ des immigrants en Nouvelle-Angleterre au 19iËme siiËcle. RÈfÈrence √É¬† l'√Ö‚Äúuvre historique de Frances Early et un rapport fÈdÈral subsÈquent sur le travail et le capital qui traite les travailleurs immigrants canadiens-franÁais.","Anctil, Pierre",Texte intÈgral,,1981,,fr,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/60688713"">60688713</a>;<a href=""http://www.worldcat.org/oclc/1763510"">1763510</a>",1880-1883; Massachusetts; Connecticut,,,,,,fr,,,,,,,,0034-1282,,3,Recherches sociographiques,http://id.erudit.org/iderudit/055948ar,22,,,,https://francolibrary.com/archive/files/907c33e7ce43ae41ce61476860d4dc58.jpg,Acculturation and Assimilation;Baltic CT;Cohoes NY;Connecticut;Dunbarton NH;Fall River MA;Grosvenordale CT;Holyoke MA;Lewiston ME;Lowell MA;Manville RI;Massachusetts;Merrimack River Valley;Mills and Mill Work;Nashua NH;New England;New Hampshire;Nonfiction;Nonfiction -- Government and Politics;Nonfiction -- History -- Economic and Industrial;Nonfiction -- History -- Labor and Social;Nonfiction -- Immigration;Plattsburgh NY;Putnam CT;QuÈbec;Rhode Island;Troy NY;Woonsocket RI;Worcester MA
2168,La stratification sociale du groupe ethnique canadien-franÁais aux √É‚Ä∞tats-Unis,"Analyse dÈmographique du groupe ethnique canadien-franÁais aux √É‚Ä∞tats-Unis ou dans la Nouvelle-Angleterre entre 1830 et 1950, utlisant des chiffres de la Bureau of the Census. DÈscriptions historiques de l'immigration canadienne du QuÈbec aux √É‚Ä∞tats-Unis; prÈsentation des chiffres socio-economiques par rapport √É¬† d'autres groupes ethniques immigrants avant de 1950.","Bouvier, LÈon F.",Texte intÈgral,,1964,,fr,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/60688713"">60688713</a>;<a href=""http://www.worldcat.org/oclc/1763510"">1763510</a>",1830-1950; Nouvelle-Angleterre,,,,,,,,,,,,,,,,3,Recherches sociographiques,http://id.erudit.org/iderudit/055238ar,5,,,,https://francolibrary.com/archive/files/35fdc183e488df02291d679a807e62ca.jpg,Irish Americans;Italian Americans;Michigan;New England;New York;Nonfiction;Nonfiction -- Demography;Nonfiction -- Ethnic Studies;Nonfiction -- Immigration;Nonfiction -- Social Sciences;Nonfiction -- Sociology;Polish Americans
2169,Commemorating a Transnational Hero : The 1909 Celebration of the Tercentenary of the Discovery of Lake Champlain,"Article describing and comparing American and Canadian commemorations of the 17th century French explorer, Samuel de Champlain, around Lake Champlain in 1908 and 1909. Champlain as a celebrated ""transnational"" figure, and the imagery associated with his accomplishments from either side of the USA/Canada border. Particular elements of the celebrations and their suggestions for political, social, and memorial climates of the time. Emphasis on understanding a United States claim to Champlain as national historic figure, and the tercentenary celebration as an American and Canadian reconciliation. Local justification for celebration in New York and Vermont","Beaudreau, Sylvie",Full text,,2009-sum/fall,,en,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/1773222"">1773222</a>",1908-1909; Vermont; New York,,,,,,en,,,,,,,,0042-4161; 1544-3043,,2,Vermont History : The Proceedings of the Vermont Historical Society,http://vermonthistory.org/research/research-resources-online/vermont-history-journal/volume-77-2009,77,,,,https://francolibrary.com/archive/files/905e838861c9633f6a3ed9d30aaa1336.jpg,Burlington VT;Canada;Crown Point (NY);England;Exploration and Colonization;Fort Ticonderoga (NY);France;Iroquois;Isle LaMotte VT;Lake Champlain VT;New York;Nonfiction;Nonfiction -- Geography;Nonfiction -- Government and Politics;Nonfiction -- History -- French in North America;Nonfiction -- Travel and Tourism;Plattsburgh NY;QuÈbec;QuÈbec QC;Saranac River Valley;Swanton VT;United States;Vergennes VT;Vermont;War
2170,Soldiers from the Farther North : A Research Note on Canadians in the Union Army in the American Civil War,"Article describing the participation of French and English Canadians in the United States Civil War. Justifications for participation - economic, political, personal, and otherwise - from primary and secondary source literature. Domestic Canadian and international implications for Canadian activity in US war. Complications of citizenship and participant moral attitudes toward nationalism, slavery, and other issues. Questions directed toward the complexities surrounding wartime immigration, travel, and/or displacement, and suggestions for further research in family and other archival collections.","Blaine, Nicholas;Mancuso, Rebecca",Full text,,2013-spr,,en,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/124093360"">124093360</a>",1860s; United States; Canada,,,,,,,,,,,,,,1753-5794 (online),,,49th Parallel,http://www.49thparallel.bham.ac.uk/back/issue31/,31,,,,https://francolibrary.com/archive/files/a3fa441e9a2b9b59036c8c5a995ce8f4.jpg,Canada;New York;Nonfiction -- Government and Politics;Nonfiction -- History -- General;Nonfiction -- History -- Labor and Social;Nonfiction -- Immigration;Nonfiction -- Travel and Tourism;Ontario;Plattsburgh NY;United States;Violence;War
2171,The Lowell Boott Mills Complex and Its Housing : Material Expressions of Corporate Ideology,"Article describing the influence of Lowell, Massachusetts' Boott Mills corporate architectures - physical, economic, occupational - on the lives of millworkers and the citizens of Lowell. Discrepancies between stated corporate commitments to the welfare of workers and the actual daily lives, living conditions, and boarding-house arrangements of mill laborers. Thoughts on ""corporate paternalism."" The 1835-built Boott Mills as case study in ""the affective power of built environment--the total material expression of landscape and land use,"" including discussions of the formal economic logics behind certain divisions of labor, means of social control, and domestic provisions for workers. Brief operations, commercial, and employment history of the Boott Mills. Descriptions of millsite excavation and construction in the 19th century.","Beaudry, Mary C.",Full text (from the Society for Historical Architecture),,1989,,en,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/1752118"">1752118</a>","19th century; Lowell, Massachusetts",,,,,,,,,,,,,,0440-9213,,1,Historical Archaeology,http://www.sha.org/CF_webservice/servePDFHTML.cfm?fileName=23-1-03.pdf,23,,,,https://francolibrary.com/archive/files/00d78ccac87b07f06017ee1e0a57a60a.jpg,Lowell MA;Massachusetts;Merrimack River Valley;Mills and Mill Work;New England;Nonfiction -- Anthropology;Nonfiction -- Art and Architecture;Nonfiction -- History -- Economic and Industrial;Nonfiction -- History -- Labor and Social;Nonfiction -- Social Sciences
2172,Language and Culture : Heritage and Horizons : The 1976 Northeast Conference,"Summary description of the twenty-third annual meeting of the Northeast Conference on the Teaching of Foreign Languages, held in New York City. The conference's theme relating to the origins and endurance of languages other than English among immigrant groups in the United States, and culminating in three reports: ""Origins,"" ""Cultural Pluralism,"" and ""Contributions."" Descriptions of conference participants and program content, with emphases on French, Spanish, and German languages. Includes brief descriptions of the work of Normand DubÈ, Don Dugas, Guy Dubay, Alain Blanchet, Paul ChassÈ, Claire Quintal, Nelson Pepin, Joan Young, Roger Paradis, Richard Santerre, Ann Woolfson, Robert Paris, and others.","Arsenault, Philip",,,1976-09-00,,en,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/1642244"">1642244</a>;<a href=""http://www.worldcat.org/oclc/41157033"">41157033</a>","1976; New York, New York",,,,,,,,,,,,,,1540-4781; 0026-7902,,6-May,The Modern Language Journal,http://onlinelibrary.wiley.com/journal/10.1111/%28ISSN%291540-4781,60,,,,https://francolibrary.com/archive/files/c4d784c1c2d8470a524fdd5a6fffbc9b.jpg,Acculturation and Assimilation;Connecticut;Fort Kent ME;Madawaska ME;Maine;Massachusetts;New England;New York;New York NY;Nonfiction -- Education;Nonfiction -- Language and Linguistics;Rhode Island;St. John River Valley;Vermont
